ano,data,codigo,programa,cargo,observacao,estado,eleicao_municipal,municipio,tem_dvd_fisico,dvd_funciona,dvd_no_drive,dvd_no_hd,backup_ok,partidos
2006,2006-10-12 00:00:00,033/06,DEBATE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PDT;PFL;PRB;PSDB;PSDC;PSL;PSOL;PSTU;PT
2006,2006-10-12 00:00:00,034/06,DEBATE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-10-13 00:00:00,036/06,OUTRO,,A gravação tem apenas 11 segundos,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-14 00:00:00,037/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2006,2006-10-15 00:00:00,038/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2006,2006-10-16 00:00:00,039/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT;PSDB;PT
2006,2006-10-17 00:00:00,040/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT;PSDB;PSOL;PT
2006,2006-10-18 00:00:00,041/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT
2006,2006-10-19 00:00:00,041/06B,HGPE,PRESIDENTE,"O DVD foi duplicado no acervo MP4 do drive, é preciso retirar um deles",BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2006,2006-10-20 00:00:00,042/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT;PMDB;PPS;PSDB;PSDC;PSL;PSOL;PT
2006,2006-10-13 00:00:00,043/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PMDB;PRB;PRP;PSDB;PSOL;PSTU;PT
2006,2006-10-14 00:00:00,044/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB
2006,2006-10-15 00:00:00,045/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PRP
2006,2006-10-16 00:00:00,046/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PFL;PMDB;PPS;PRB;PRP;PSDB;PSDC;PT
2006,2006-10-17 00:00:00,047/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB;PPS;PRB;PSDB;PSOL;PT
2006,2006-10-18 00:00:00,048/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PRONA;PRTB;PSC;PSDB;PT;PTB;PTN
2006,2006-10-19 00:00:00,050/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB
2006,2006-10-20 00:00:00,051/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PSC
2006,2006-10-21 00:00:00,052/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PRONA;PRTB;PSC;PSDB;PT;PTB;PTN
2006,2006-10-22 00:00:00,053/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PRONA;PRTB;PSC;PSDB;PT;PTB;PTN
2006,2006-10-23 00:00:00,054/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PFL
2006,2006-10-24 00:00:00,055/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2006,2006-10-25 00:00:00,056/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PFL
2006,2006-10-26 00:00:00,057/06,HGPE,SENADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2006,2006-10-27 00:00:00,058/06,HGPE,SENADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2006,2006-10-28 00:00:00,059/06,HGPE,SENADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PP;PRP;PSTU;PV
2006,2006-10-29 00:00:00,060/06,HGPE,SENADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PCDOB;PP;PSTU;PV
2006,2006-10-30 00:00:00,061/06,HGPE,"SENADOR, DEPUTADO FEDERAL",,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PP;PRB;PRTB;PSDB;PSL;PSOL;PSTU;PTB;PTN;PV
2006,2006-11-01 00:00:00,062/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PCDOB;PDT;PFL;PL;PMDB;PP;PRONA;PSB;PSC;PSDB;PT
2006,2006-11-02 00:00:00,063/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PSB;PSDB;PSOL;PSTU;PT;PTB;PTN;PV
2006,2006-11-03 00:00:00,064/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PHS;PL;PMDB;PP;PPS;PRB;PRONA;PRTB;PSB;PSC;PSDB;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-11-04 00:00:00,065/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PHS;PL;PMDB;PP;PPS;PRB;PRONA;PRTB;PSB;PSC;PSDB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-11-05 00:00:00,066/06,HGPE,DEPUTADO FEDERAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PL
2006,2006-11-06 00:00:00,067/06,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-11-07 00:00:00,068/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL","A gravação está duplicada no acervo MP4 do DOXA, tem que retirar um","BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PSB;PSC;PSDB;PSDC;PSL;PSOL;PT;PTB;PTC;PTN;PV
2006,2006-11-08 00:00:00,069/06,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-11-09 00:00:00,071/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PSB;PSC;PSDB;PSDC;PSL;PSOL;PT;PTB;PTC;PTN;PV
2006,2006-11-10 00:00:00,072/06,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PL;PMDB;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-11-11 00:00:00,074/06,HGPE,"GOVERNADOR, SENADOR, DEPUTADO ESTADUAL",,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PHS;PL;PMDB;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-11-12 00:00:00,075/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PSB;PSC;PSDB;PSDC;PSL;PSOL;PT;PTB;PTC;PTN;PV
2006,2006-11-13 00:00:00,076/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-11-14 00:00:00,077/06,HGPE,"PRESIDENTE, GOVERNADOR",,"BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,PMDB;PPS;PSDB;PT
2006,2006-10-01 00:00:00,078/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PPS
2006,2006-10-02 00:00:00,081/06,HGPE,GOVERNADOR,,PE,NÃO,,SIM,Sim,SIM,SIM,SIM,PSB
2006,2006-10-03 00:00:00,082/06,HGPE,GOVERNADOR,,PE,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2006,2006-10-04 00:00:00,083/06,HGPE,DEPUTADO FEDERAL,,PE,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT;PFL;PMN;PRONA;PSL;PT
2006,2006-10-05 00:00:00,084/06,HGPE,GOVERNADOR,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT
2006,2006-10-06 00:00:00,085/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2006,2006-10-07 00:00:00,086/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PV
2006,2006-10-08 00:00:00,087/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSTU;PT;PTB;PTDOB;PV
2006,2006-10-09 00:00:00,088/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PV
2006,2006-10-10 00:00:00,089/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-10-11 00:00:00,090/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PSB;PSC;PSDB;PSDC;PSL;PSOL;PT;PTB;PTC;PTN;PV
2006,2006-10-12 00:00:00,091/06B,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-10-13 00:00:00,092/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-10-14 00:00:00,093/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-11 00:00:00,094/06,HGPE,DEPUTADO ESTADUAL,,RJ,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-12 00:00:00,095/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT
2006,2006-09-13 00:00:00,096/06,HGPE,"SENADOR, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,SP,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRONA;PRP;PRTB;PSDC;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-14 00:00:00,097/06,HGPE,"PRESIDENTE, GOVERNADOR, SENADOR, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,"BRASIL, SP",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRONA;PRP;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-15 00:00:00,098/06,HGPE,"PRESIDENTE, GOVERNADOR, SENADOR, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,"BRASIL, SP",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRONA;PRP;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-16 00:00:00,099/06,HGPE,"PRESIDENTE, GOVERNADOR, SENADOR, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,"BRASIL, SP",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRONA;PRP;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-17 00:00:00,100/06,HGPE,"PRESIDENTE, GOVERNADOR, SENADOR, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,,NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRONA;PRP;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2006,2006-09-18 00:00:00,101/06,HGPE,"SENADOR, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,SP,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PMDB;PPS;PRONA;PSL;PTB;PTC
2006,2006-09-21 00:00:00,102/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, PR",NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PCDOB;PCO;PDT;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PRTB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PV
2006,2006-09-22 00:00:00,103/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-09-23 00:00:00,104/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-24 00:00:00,105/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-25 00:00:00,106/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-26 00:00:00,107/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-27 00:00:00,108/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-28 00:00:00,109/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-29 00:00:00,110/06,TELEJORNAL,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2006,2006-09-30 00:00:00,111/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-01 00:00:00,112/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-02 00:00:00,113/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-03 00:00:00,114/06,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-04 00:00:00,116/06,OUTRO,,A gravação tem apenas 1 minuto de novela,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-05 00:00:00,117/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-06 00:00:00,118/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-07 00:00:00,119/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2006,2006-10-08 00:00:00,120/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-10-09 00:00:00,121/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-10-10 00:00:00,122/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-11 00:00:00,123/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-10-12 00:00:00,124/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-10-13 00:00:00,125/06,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-10-14 00:00:00,126/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-01 00:00:00,127/05,TELEJORNAL,,A gravação é de 2005,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-02 00:00:00,128/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-03 00:00:00,129/06,TELEJORNAL,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-09-04 00:00:00,130/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-05 00:00:00,131/06,TELEJORNAL,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-09-06 00:00:00,134/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-07 00:00:00,135/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-08 00:00:00,136/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-09 00:00:00,137/06,TELEJORNAL,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2006,2006-09-10 00:00:00,139/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-11 00:00:00,141/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-12 00:00:00,142/06,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2006,2006-09-13 00:00:00,143/06A,OUTRO,,A gravação não reproduz,,NÃO,,SIM,Não,SIM,SIM,SIM,
2006,2006-08-24 00:00:00,143/06B,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRP;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PV
2006,2006-08-25 00:00:00,143/06,HGPE,GOVERNADOR,,MG,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PFL;PRP;PSDB;PSOL;PSTU;PT;PTDOB;PTN
2006,2006-08-26 00:00:00,144/06A,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,PP;PRP;PTN;PV
2006,2006-08-27 00:00:00,144/06B,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-08-28 00:00:00,144/06B,HGPE,"PRESIDENTE, SENADOR, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-08-29 00:00:00,145/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCO;PDT;PFL;PHS;PL;PMDB;PMN;PP;PPS;PRP;PRTB;PSB;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PV
2006,2006-08-30 00:00:00,146/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-09-01 00:00:00,147/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL, DEPUTADO ESTADUAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-09-02 00:00:00,148/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PPL;PPS;PRB;PRONA;PRP;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-09-03 00:00:00,149/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, BA",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRP;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTDOB;PTN;PV
2006,2006-09-04 00:00:00,150/06,DEBATE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB;PT
2006,2006-09-05 00:00:00,151/06,OUTRO,,A gravação está vazia,,SIM,,SIM,Não,SIM,SIM,SIM,
2006,2006-09-06 00:00:00,152/6,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PT
2006,2006-09-07 00:00:00,153/06,HGPE,"PRESIDENTE, DEPUTADO FEDERAL",,"BRASIL, RJ",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCB;PCDOB;PCO;PDT;PFL;PL;PMDB;PMN;PP;PPS;PRB;PRONA;PRTB;PSB;PSC;PSDB;PSDC;PSL;PSOL;PSTU;PT;PTB;PTC;PTDOB;PTN;PV
2007,2007-09-01 00:00:00,001/07,TELEJORNAL,PRESIDENTE,TELEJORNAL sobre as eleições de 2006,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PDT;PSDB;PSDC;PSL;PSOL;PT
2007,2007-09-02 00:00:00,001/07A,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDC
2007,2007-09-03 00:00:00,001/07B,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PDT;PMDB;PP;PPS;PRB;PRP;PRTB;PSB;PSC;PSDC;PSL;PSTU;PT;PTDOB
2007,2007-09-04 00:00:00,002/07,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2007,2007-09-05 00:00:00,002/07A,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM;PHS;PMN;PR;PRB;PSDB;PSDC;PT;PTB;PV
2007,2007-09-06 00:00:00,002/07B,HGPE,"PRESIDENTE, DEPUTADO DISTRITAL, DEPUTADO ESTADUAL",,"BRASIL, DF, SP",NÃO,,SIM,Sim,SIM,SIM,SIM,PAN;PCDOB;PCO;PDT;PMDB;PP;PRP;PSC;PSOL;PT;PTC
2007,2007-09-07 00:00:00,003/07,HGPE,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2007,2007-09-08 00:00:00,004/07A,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,PCB;PDT;PP;PR;PRP;PSC;PSL
2007,2007-09-09 00:00:00,005/07,DIREÇÃO NACIONAL DO PARTIDO,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,DEM
2007,2007-09-10 00:00:00,007/07,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
2007,2007-09-11 00:00:00,009/07,HGPE,"DEPUTADO DISTRITAL, DEPUTADO ESTADUAL",,"DF, SP",NÃO,,SIM,Sim,SIM,SIM,SIM,PCDOB;PCO;PDT;PMDB;PP;PRP;PSC;PTC
2007,2007-09-12 00:00:00,010/07,TELEJORNAL,PRESIDENTE,,BRASIL,NÃO,,SIM,Sim,SIM,SIM,SIM,PSDB
2007,2007-09-13 00:00:00,013/07,TELEJORNAL,,,,NÃO,,SIM,Sim,SIM,SIM,SIM,
